LON,LAT,NUMBER,STREET
-79.9058119,43.3352428,83,Harnesworth Crescent
-79.8970046,43.3404816,56,Wellington Street
-79.9092812,43.3317059,4,Royaledge Way
-79.9076693,43.3224905,51,McDonald Court
-79.901429,43.3236342,71,Overdale Avenue
-79.9056736,43.3250355,20,Melissa Crescent
-79.9127937,43.3261983,51,Duncan Avenue
-79.9015913,43.3331847,124,Chudleigh Street
-79.9086663,43.3295088,41,Royaledge Way
-79.9120297,43.3325103,75,Cathedral Court
-79.9129288,43.3324324,16,Vollick Drive
-79.9102487,43.3191846,34,Slater Court
-79.9204362,43.3281055,26,Gunby Boulevard
-79.9437885,43.2456891,1284,Filman Road
-79.9139066,43.327577,57,Karsh Crescent
-79.9132194,43.3271856,36,Duncan Avenue
-79.9642555,43.2721396,43,Brydale Court
-79.9132437,43.3333952,31,Cathedral Street
-79.9123038,43.3357557,198,Nisbet Boulevard
-79.9206756,43.2442713,20,San Greco Drive
-79.9237144,43.2431337,27,San Fernando Drive
-79.9178057,43.2432736,865,Scenic Drive
-79.9179514,43.3311925,22,Springview Drive
-79.9057979,43.3302074,94,Riley Street
-79.9056935,43.3195925,41,Waterwheel Crescent
-79.9041892,43.3243491,173,Dundas Street East
-79.8970671,43.3422203,352,Parkside Drive
-79.8962369,43.336012,124,Main Street North
-79.9070349,43.3407229,5,Northlawn Avenue
-79.9642047,43.2725814,55,Brydale Court
-79.9104394,43.3247264,76,Ryans Way
-79.8968343,43.3420537,25,Churchill Avenue
-79.9167548,43.3246256,82,Chatsworth Crescent
-79.9224566,43.3284841,102,Bousfield Rise
-79.9225195,43.2562073,49,Leland Street
-79.9116592,43.2433266,70,West 34th Street
-79.9107302,43.2439463,27,West 34th Street
-79.9176167,43.3301983,56,Mosaic Drive
-79.9167711,43.3303555,127,Painter Terrace
-79.9174321,43.331621,203,Painter Terrace
-79.896324,43.2491874,83,Flatt Avenue
-79.9200041,43.2518555,212,Bowman Street
-79.9295554,43.2503862,161,Ewen Road
-79.9267371,43.2486461,209,Rifle Range Road
-79.9275042,43.2448649,1089,Scenic Drive
-79.9252574,43.2552763,162,Ward Avenue
-79.9317811,43.2522361,307,Whitney Avenue
-79.960947,43.2719263,60,Sundial Crescent
-79.9278596,43.3842965,1096,Wyatt Road
-79.9072977,43.317006,108,Grindstone Way
-79.8993118,43.3341237,18,Melanie Crescent
-79.9061825,43.3172535,118,Grindstone Way
-79.8991693,43.3366026,201,Main Street North
-79.9111267,43.3268458,23,Pinecreek Road
-79.9041239,43.3347581,125,Harnesworth Crescent
-79.9378265,43.2764353,15,Fieldgate Street
-79.9668004,43.3850744,1326,Centre Road
-79.9335388,43.3607089,9,Cornelia Court
-79.9665481,43.289972,477,Harvest Road
-79.9374878,43.2940311,353,Rock Chapel Road
-79.942559,43.2669459,140,King Street East
-79.9515322,43.267197,33,Park Street East
-79.9509229,43.3095609,555,Millgrove Sideroad
-79.9104059,43.3284854,118,Brian Boulevard
-79.8971215,43.327581,14,Berry Hill Avenue
-79.9071335,43.324959,13,Melissa Crescent
-79.9142097,43.3272555,27,Duncan Avenue
-79.9131758,43.3277471,15,Longyear Drive
-79.9072617,43.3193507,42,Grindstone Way
-79.9120294,43.3292738,95,Brian Boulevard
-79.910649,43.3295621,2,Fenton Drive
-79.9094221,43.3213282,12,Dalrymple Drive
-79.9109545,43.3208236,53,Hollybush Drive
-79.9186216,43.3262295,3,Chatsworth Crescent
-79.9093368,43.2649842,104,Paisley Avenue North
-79.9489862,43.307663,540,Millgrove Sideroad
-79.9557083,43.2734119,10,Crowley Court
-79.9097884,43.3222077,20,Fenwick Place
-79.9042269,43.3249677,6,Scott Street
-79.9064073,43.329695,20,Meaghan Street
-79.9249777,43.3456723,223,Concession 5 East
-79.8979498,43.326491,67,Sunnycroft Court
-79.9072552,43.3383481,36,Nisbet Boulevard
-79.9114586,43.3245795,91,Ryans Way
-79.9077376,43.3364118,89,Browview Drive
-79.8983118,43.3420301,343,Parkside Drive
-79.9139716,43.3248229,3,Shetland Drive
-79.9067311,43.3375936,155,Truedell Circle
-79.9178607,43.3080842,70,Innovation Drive
-79.9023616,43.2600703,104,Longwood Road South
-79.9101774,43.2611298,30,Haddon Avenue North
-79.9069661,43.263014,38,Paisley Avenue North
-79.9048441,43.2599427,57,Paisley Avenue South
-79.9386758,43.2621121,109,Bertram Drive
-79.9202395,43.3274391,43,Sadielou Boulevard
-79.9173547,43.3310929,159,Gunby Boulevard
-79.9056756,43.2623877,1014,King Street West
-79.9063249,43.262498,73,North Oval
-79.9617349,43.2859137,449,Harvest Road
-79.9453365,43.2733646,76,Cameron Avenue
-79.9561054,43.2714119,87,Sydenham Street
-79.9598238,43.3401458,923,Millgrove Sideroad
-79.9571271,43.3416242,930,Highway No. 6
-79.958637,43.3433924,9,Concession 6 East
-79.9514774,43.3364254,859,Highway No. 6
-79.9359703,43.3374466,97,Concession 5 East
-79.9148925,43.3297738,155,Parkside Drive
-79.902019,43.2608556,78,Longwood Road South
-79.9652055,43.333933,422,Concession 5 West
-79.9694837,43.3341212,450,Concession 5 West
-79.9080058,43.3285933,44,Braeheid Avenue
-79.9076441,43.3375402,8,Truedell Circle
-79.9070004,43.3370664,36,Truedell Circle
-79.9100464,43.3265199,9,Woodcroft Crescent
-79.9071224,43.3316729,35,Rockhaven Lane
-79.9061583,43.3243188,1,Melissa Crescent
-79.9096192,43.3301052,27,Royaledge Way
-79.9092432,43.3188414,25,Bronte Court
-79.915238,43.3280619,9,Duncan Avenue
-79.9068208,43.3242756,17,McDonald Court
-79.9563308,43.3383982,17,Binkley Court
-79.934484,43.2579408,1686,Main Street West
-79.9568131,43.3413835,928,Highway No. 6
-79.9607077,43.3399152,18,Cumminsville Drive
-79.9713228,43.3337864,470,Concession 5 West
-79.9440742,43.2708915,36,Concord Avenue
-79.941301,43.2674481,150,King Street East
-79.9044527,43.3324053,81,Segwun Road
-79.9438029,43.3303783,771,Highway No. 6
-79.9484177,43.3337694,823,Highway No. 6
-79.957581,43.3442589,21,Concession 6 East
-79.9016084,43.3296522,47,Chudleigh Street
-79.903953,43.3339952,140,Harnesworth Crescent
-79.9030969,43.3340156,155,Harnesworth Crescent
-79.9013293,43.2522606,20,Studholme Road
-79.8971745,43.3386569,200,Mill Street North
-79.9112841,43.3285601,109,Brian Boulevard
-79.9071728,43.3284379,65,Royaledge Way
-79.9091815,43.3256244,54,Ryans Way
-79.8990709,43.3392591,255,Mill Street North
-79.9157932,43.3242903,7,Heathfield Crescent
-79.8976193,43.3395383,145,Victoria Street
-79.9083047,43.3292497,47,Royaledge Way
-79.9014002,43.3214599,87,Rockcliffe Road
-79.9085131,43.3312178,14,Royaledge Way
-79.9049977,43.3252223,43,Melissa Crescent
-79.9161051,43.3269231,72,Strathroy Crescent
-79.905247,43.3322621,68,Rockhaven Lane
-79.9142261,43.3334948,12,Cathedral Street
-79.9137023,43.3331672,28,Cathedral Street
-79.9022647,43.3283603,30,Chudleigh Street
-79.9082407,43.3185142,70,Grindstone Way
-79.9232512,43.2912597,535,York Road
-79.9090164,43.3307421,22,Royaledge Way
-79.9112214,43.3358651,175,Nisbet Boulevard
-79.9084683,43.3219642,28,Dalrymple Drive
-79.9054547,43.330499,60,Premier Road
-79.9025587,43.3338904,156,Rockhaven Lane
-79.9070454,43.3311131,30,Rockhaven Lane
-79.9074041,43.3323643,27,Keewaydin Street
-79.8961004,43.3359321,118,Main Street North
-79.912517,43.3349196,221,Nisbet Boulevard
-79.9085185,43.3206061,24,Pentland Road
-79.9058314,43.3396072,10,Westview Crescent
-79.9026464,43.3402363,29,Summit Drive
-79.954981,43.3461096,49,Concession 6 East
-79.9693605,43.2715361,346,Park Street West
-79.9027593,43.3324453,157,Chudleigh Street
-79.9143218,43.3273392,25,Duncan Avenue
-79.9599897,43.2717786,43,Sundial Crescent
-79.9613283,43.2713737,71,Sundial Crescent
-79.9091033,43.2602802,1115,King Street West
-79.9045482,43.2602247,29,Barclay Street
-79.9037673,43.2593653,156,Bond Street South
-79.9081081,43.2612546,1074,King Street West
-79.94415,43.2752228,15,McKay Road
-79.9564188,43.3003957,339,Highway No. 5 West
-79.9690789,43.3348838,447,Concession 5 West
-79.960569,43.2722894,3,Gwyn Court
-79.9619155,43.2724406,39,Gwyn Court
-79.9365314,43.2490981,43,Purvis Drive
-79.9041404,43.2591663,940,Main Street West
-79.9089484,43.2615058,40,Cline Avenue North
-79.9115993,43.3294931,9,Fenton Drive
-79.9159232,43.3232738,31,Heathfield Crescent
-79.9138473,43.3340507,269,Nisbet Boulevard
-79.9032035,43.3261951,23,Eileen Street
-79.9068448,43.3408695,7,Northlawn Avenue
-79.9041202,43.3231357,164,Dundas Street East
-79.9533285,43.2666063,11,Cross Street
-79.9532905,43.2669593,21,Cross Street
-79.9667156,43.2668082,262,Macnab Street
-79.960244,43.264055,40,Ormerod Close
-79.9622375,43.2596754,10,Avon Drive
-79.9381521,43.2507783,60,Beaucourt Road
-79.9447188,43.2464892,1277,Wilson Street East
-79.9581462,43.2560318,2,Portal Court
-79.9496111,43.2667554,51,York Road
-79.9457182,43.2698904,11,Cairns Avenue
-79.9497931,43.2660963,32,York Road
-79.9568321,43.2716016,94,Sydenham Street
-79.957765,43.2713607,10,Queen Street
-79.9546482,43.266365,21,King Street West
-79.9498194,43.2635234,34,Dundas Street
-79.9035507,43.2606512,1,Barclay Street
-79.9038174,43.2592548,158,Bond Street South
-79.8964432,43.2685572,191,Paradise Road North
-79.9258481,43.259083,30,Hollywood Street North
-79.9299345,43.3865061,499,Concession 7 East
-79.9002311,43.2984685,44,Atkinson Boulevard
-79.947819,43.2649667,20,Court Street
-79.9457559,43.2605728,9,South Street West
-79.959324,43.2703678,87,Victoria Street
-79.958221,43.2650812,64,Hatt Street
-79.9564877,43.2655707,39,Hatt Street
-79.9567532,43.266279,70,King Street West
-79.958223,43.2662211,8,Foundry Street
-79.9267412,43.367119,383,Concession 6 East
-79.9349183,43.2802388,23,Parkway Place
-79.9582794,43.3185361,401,Concession 4 West
-79.9568379,43.388966,370,Concession 8 East
-79.9419304,43.2603865,9,Osler Court
-79.9081546,43.2589486,131,Arkell Street
-79.9081013,43.2593671,132,Arkell Street
-79.9101486,43.2590385,184,Arkell Street
-79.9092013,43.26024,1117,King Street West
-79.9097601,43.2584723,1088,Main Street West
-79.9102391,43.258395,1098,Main Street West
-79.91019,43.2629592,94,Dromore Crescent
-79.956388,43.27339,9,Crowley Court
-79.9601481,43.2705079,103,Victoria Street
-79.9258295,43.2589741,28,Hollywood Street North
-79.9315178,43.2587997,28,West Park Avenue
-79.9632194,43.3624357,131,Concession 7 East
-79.965245,43.2698739,269,Park Street West
-79.968866,43.4020968,402,Carlisle Road
-79.929822,43.2822274,401,York Road
-79.8978113,43.2708794,256,Bond Street North
-79.8997112,43.2646112,38,Longwood Road North
-79.8979532,43.2651745,53,Paradise Road North
-79.9026065,43.2649454,2,Parkside Drive
-79.9008066,43.2668763,66,Kipling Road
-79.9105796,43.2622599,80,Sterling Street
-79.9113717,43.2605221,1168,King Street West
-79.9125961,43.2604822,8,Dalewood Crescent
-79.9132386,43.2581996,1152,Main Street West
-79.9126623,43.2597054,54,Arnold Street
-79.9480102,43.2648188,62,Baldwin Street
-79.9525337,43.2657541,22,King Street East
-79.9643302,43.2674961,227,Hatt Street
-79.9535791,43.2650051,30,Main Street
-79.9460602,43.2687859,26,Spencer Avenue
-79.9456842,43.2710995,132,York Road
-79.9484031,43.2707013,51,Helen Street
-79.9687735,43.2528354,15,Green Meadow Way
-79.9643848,43.2675073,229,Hatt Street
-79.964057,43.2658788,34,Market Street South
-79.9306967,43.2584857,15,Westbourne Road
-79.9099737,43.2587498,181,Arkell Street
-79.911601,43.2582975,71,Haddon Avenue South
-79.9694008,43.2594091,5,Lynndale Drive
-79.9534234,43.2657328,11,Main Street
-79.9096883,43.2633218,114,Dromore Crescent
-79.9090828,43.2588471,155,Arkell Street
-79.9072245,43.2590472,109,Arkell Street
-79.9087379,43.2592973,150,Arkell Street
-79.9091941,43.2588349,159,Arkell Street
-79.9023158,43.2610796,75,Bond Street South
-79.9068825,43.2629487,34,Paisley Avenue North
-79.9095281,43.2587985,169,Arkell Street
-79.9094712,43.2584996,1080,Main Street West
-79.9131105,43.2605136,3,Dalewood Crescent
-79.9111158,43.2582363,1122,Main Street West
-79.9538798,43.2666422,14,Cross Street
-79.9714292,43.2641852,5,Burdock Lane
-79.9696524,43.2517089,131,Pleasant Avenue
-79.953686,43.2651504,26,Main Street
-79.9480094,43.2644236,61,Dundas Street
-79.962992,43.2705637,11,Witherspoon Street
-79.9659533,43.2707897,230,Melville Street
-79.953658,43.263196,7,Governor's Road
-79.9627845,43.2632552,33,Kemp Drive
-79.9653751,43.2672658,246,Hatt Street
-79.9483901,43.2656854,80,King Street East
-79.9463043,43.2658597,9,Thorpe Street
-79.9525363,43.2645969,53,Main Street
-79.9481728,43.2643939,59,Dundas Street
-79.9114031,43.2607579,20,Dromore Crescent
-79.9253355,43.2585628,19,Thorndale Street North
-79.9667732,43.2699992,10,Peel Street North
-79.9675013,43.2712388,22,Wellington Street North
-79.9557995,43.2666004,51,King Street West
-79.9630884,43.2597358,13,Bendemeer Street
-79.9544335,43.2728723,12,Cayley Court
-79.9466047,43.2613399,49,Osler Drive
-79.8981338,43.2682319,148,Longwood Road North
-79.9001434,43.2675381,133,Bond Street North
-79.9253751,43.2587942,23,Thorndale Street North
-79.9282007,43.2599902,83,Binkley Crescent
-79.9274639,43.258604,39,Kingsmount Street North
-79.9001356,43.2651783,47,Longwood Road North
-79.9704379,43.2642272,48,Morton Avenue
-79.9470634,43.264726,25,Court Street
-79.9689681,43.2712027,5,Brock Street North
-79.9564216,43.2709696,82,Sydenham Street
-79.9487093,43.2651536,47,Baldwin Street
-79.9578176,43.2702035,63,Victoria Street
-79.9642912,43.267755,236,King Street West
-79.9649455,43.2680361,246,King Street West
-79.9633011,43.2680062,219,King Street West
-79.9700245,43.2646576,47,Morton Avenue
-79.9539891,43.2640941,26,Hatt Street
-79.955993,43.2695707,63,Sydenham Street
-79.9542119,43.2659803,2,King Street West
-79.9588484,43.2675853,122,Park Street West
-79.9575644,43.2675103,100,Park Street West
-79.9450199,43.2599144,10,Tweedsmuir Avenue
-79.9581841,43.268061,115,Park Street West
-79.9253564,43.2586854,21,Thorndale Street North
-79.9391183,43.3786014,392,Concession 7 East
-79.906187,43.2591623,91,Arkell Street
-79.9108685,43.2588206,56,Cline Avenue South
-79.9109105,43.2587297,58,Cline Avenue South
-79.9056989,43.260449,36,Paisley Avenue South
-79.9110337,43.2607001,5,Haddon Avenue North
-79.9114346,43.2585925,61,Haddon Avenue South
-79.9672612,43.2648224,19,Cloverhill Avenue
-79.9641915,43.2802482,481,Fallsview Road East
-79.9627837,43.2701028,10,Witherspoon Street
-79.9539468,43.2693536,9,Victoria Street
-79.9680199,43.2685835,20,Peel Street South
-79.9577836,43.2657433,65,Hatt Street
-79.9579334,43.2659648,15,Foundry Street
-79.9594798,43.2662032,123,Hatt Street
-79.9007129,43.2636258,191,Glen Road
-79.8993501,43.2632522,167,Glen Road
-79.8970058,43.2627111,113,Glen Road
-79.9045482,43.2627137,986,King Street West
-79.9048168,43.2626037,990,King Street West
-79.9055458,43.2614694,11,Paisley Avenue South
-79.9053513,43.2616603,1015,King Street West
-79.955446,43.2671916,44,Park Street West
-79.9561632,43.2669325,9,Sydenham Street
-79.9560171,43.2672228,56,Park Street West
-79.9667303,43.266637,37,Napier Street South
-79.962136,43.2594825,8,Avon Drive
-79.9599447,43.2637888,16,Chegwin Street
-79.963146,43.2609953,204,Governor's Road
-79.9489461,43.2664914,52,York Road
-79.9065414,43.2618692,1030,King Street West
-79.8973794,43.2609782,2,Olmstead Street
-79.9008876,43.2666908,60,Kipling Road
-79.9617607,43.2607845,17,Mayfair Avenue
-79.9360658,43.261704,19,McMaster Avenue
-79.959512,43.2666731,134,King Street West
-79.9561585,43.2666482,63,King Street West
-79.957743,43.2640214,29,Hope Street
-79.9615136,43.2670261,178,King Street West
-79.9577645,43.266975,93,King Street West
-79.9675537,43.266935,272,Macnab Street
-79.934588,43.2634941,16,Shirley Street
-79.9689549,43.3798672,232,Concession 8 East
-79.9015202,43.2681719,117,Norwood Road
-79.9005342,43.2642634,27,Longwood Road North
-79.9000358,43.266309,92,Bond Street North
-79.9099922,43.258447,1092,Main Street West
-79.9716123,43.2688895,340,Hatt Street
-79.9613816,43.267786,10,Church Street
-79.9626295,43.2677244,207,King Street West
-79.9606045,43.2646304,31,Ormerod Close
-79.9518221,43.2649702,9,York Street
-79.950593,43.2652457,30,York Street
-79.946961,43.2655903,35,Cootes Drive
-79.9446106,43.2663044,1,East Street North
-79.970742,43.270336,53,James Street
-79.9373268,43.2502875,109,Mericourt Road
-79.8997678,43.2706338,181,Parkview Drive
-79.8992227,43.2706609,195,Parkview Drive
-79.8985548,43.2706942,211,Parkview Drive
-79.9670522,43.2673099,267,Macnab Street
-79.9148951,43.328469,1,Karsh Crescent
-79.9005474,43.3317939,101,Chudleigh Street
-79.9346461,43.3589277,937,Centre Road
-79.932229,43.357572,913,Centre Road
-79.9576914,43.2675173,102,Park Street West
-79.9095174,43.2592116,168,Arkell Street
-79.9074443,43.2624132,92,North Oval
-79.8971603,43.2619807,777,King Street West
-79.8965901,43.2618652,769,King Street West
-79.8969817,43.2619384,775,King Street West
-79.9489895,43.2651058,45,Baldwin Street
-79.9508822,43.2633417,18,Dundas Street
-79.9647144,43.2685436,241,King Street West
-79.96991,43.2680841,311,Macnab Street
-79.9657581,43.2680648,257,Hatt Street
-79.9440499,43.259197,21,Tweedsmuir Avenue
-79.9617636,43.2676314,195,King Street West
-79.9540783,43.2706434,4,Parkside Avenue
-79.9673659,43.2626162,86,Creighton Road
-79.971194,43.2619338,19,Sullivan's Lane
-79.9589888,43.410337,523,Carlisle Road
-79.9110455,43.2618215,87,Sterling Street
-79.9097039,43.2617369,59,Sterling Street
-79.9672561,43.2568178,26,Brentwood Drive
-79.9652853,43.244028,818,Old Dundas Road
-79.9431911,43.2462485,1995,Main Street West
-79.9433209,43.2461687,1999,Main Street West
-79.9260959,43.2605372,16,Binkley Crescent
-79.9093391,43.26317,97,Haddon Avenue North
-79.9361595,43.2558333,42,Ramsey Crescent
-79.9703003,43.2522651,6,The Haven
-79.9354813,43.2497228,22,Purvis Drive
-79.9518723,43.2573102,64,Little John Road
-79.934928,43.2533602,59,Lower Horning Road
-79.9351516,43.2542917,37,Lower Horning Road
-79.9458777,43.2461483,1249,Wilson Street East
-79.9588666,43.3975395,1375,Green Spring Road
-79.9623107,43.2505525,201,Old Ancaster Road
-79.9424126,43.2560275,163,Little John Road
-79.9497192,43.2443852,1162,Wilson Street East
-79.953812,43.2422917,1058,Wilson Street East
-79.9434123,43.2571934,51,Tweedsmuir Avenue
-79.934162,43.2516949,9,Beaucourt Place
-79.9359681,43.2476882,36,Carwyn Crescent
-79.9498528,43.2570052,86,Little John Road
-79.9694235,43.252245,9,The Haven
-79.9472095,43.2460031,1221,Wilson Street East
-79.9381082,43.2495319,63,Harold Court
-79.93666,43.2545194,14,Sheridan Lane
-79.9370014,43.2530944,60,Elizabeth Court
-79.9411888,43.2510843,1872,Main Street West
-79.9373234,43.2486502,81,Blackwood Crescent
-79.9242567,43.2584045,9,Norfolk Street North
-79.8958276,43.2698835,201,Paradise Road North
-79.9530022,43.3368933,318,Concession 5 West
-79.9628734,43.4190951,1559,Milburough Line
-79.8992842,43.2655916,62,Longwood Road North
-79.9426522,43.3788703,373,Concession 7 East
-79.9377344,43.2500676,52,Harold Court
-79.9387419,43.2497733,68,Harold Court
-79.9027403,43.2626014,15,South Oval
-79.9348301,43.252871,69,Lower Horning Road
-79.9578257,43.2553927,2,Pleasant Avenue
-79.9711261,43.24959,82,Turnbull Road
-79.961494,43.2533714,9,Leisure Place
-79.9696981,43.2565075,42,Brentwood Drive
-79.9663964,43.2428655,811,Lower Lions Club Road
-79.9599011,43.2570795,79,Pimlico Drive
-79.9625382,43.2559246,29,Sunrise Crescent
-79.9348627,43.2530341,67,Lower Horning Road
-79.9339804,43.2553818,44,Ofield Road
-79.968277,43.2529103,10,Sanctuary Drive
-79.9379978,43.2503137,57,Beaucourt Road
-79.9424386,43.2488337,1940,Main Street West
-79.9355951,43.2484221,23,Carwyn Crescent
-79.9365518,43.3594691,265,Concession 6 East
-79.9675783,43.2508561,7,King's Gate
-79.938897,43.2502978,69,Beaucourt Road
-79.9645955,43.2595608,5,Tally Ho
-79.9285933,43.2821265,404,York Road
-79.9638104,43.2544047,73,Sunrise Crescent
-79.9433699,43.2570599,53,Tweedsmuir Avenue
-79.9006385,43.2664037,87,Bond Street North
-79.8990285,43.268619,174,Bond Street North
